abn,name,category,entity_type,entity_status,sources,state,postcode,registration_date,age_years,gst_registered,gst_effective_from,is_current_entity,acn,main_trading_name,phone,email,business_url,found_at_url,google_places_id,google_formatted_name,google_phone,google_website,google_formatted_addr,google_primary_type,google_types,google_rating,google_rating_count,updated_at
34113676290,PILZ Australia Industrial Automation,Manufacturing,Limited Partnership,Active,SEMMA,VIC,3170,2000-03-31 00:00:00,25,true,2000-07-01 00:00:00,true,"",PILZ AUSTRALIA INDUSTRIAL AUTOMATION LIMITED PARTNERSHIP,"","","",https://semma.com.au/directory/,places/ChIJcZBSCNYU1moRGMr2QIlVUis,Pilz Australia,+61 1300 723 334,http://www.pilz.com/en-AU,"Unit 1/12-14 Miles St, Mulgrave VIC 3170, Australia",service,"service,point_of_interest,manufacturer,establishment",5.0,2,2026-03-10 02:14:25.304837
11066317771,BRILLIANT LOGIC PTY. LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2250,2000-03-31 00:00:00,25,true,2000-07-01 00:00:00,true,066317771,BRILLIANT LOGIC PTY. LIMITED,"","","","",places/ChIJSXHeDgrJcmsRrDXXoVH9gKM,Brilliant Logic,+61 2 4324 6962,https://brilliantlogic.com.au/,"Suites 1, Unit 3/67 Webb St, East Gosford NSW 2250, Australia",marketing_consultant,"marketing_consultant,consultant,point_of_interest,service,establishment",4.5,8,2026-03-10 02:29:30.137687
36003419789,Mobile Welding Services Pty Ltd,Education/Training,Australian Private Company,Active,RTO,NSW,2765,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,003419789,MOBILE WELDING SERVICES PTY LTD,"","","",https://training.gov.au/organisation/details/0485,places/ChIJZZtnBXDtEmsR6nS6rVEoCY8,Mobile Welding in Sydney | On Site Welder & Fabricator,+61 426 395 860,http://www.mobileweldinginsydney.com.au/,"16 Lincoln St, Minto NSW 2566, Australia",service,"service,point_of_interest,establishment",0.0,0,2026-03-10 02:05:22.943751
92056460845,AXT Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2102,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,056460845,AXT PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJpZsiOYRWDWsRO9Aff6a2uNg,AXT,+61 2 9450 1359,https://www.axt.com.au/,"1/3 Vuko Pl, Warriewood NSW 2102, Australia",corporate_office,"corporate_office,point_of_interest,establishment",5.0,2,2026-03-10 02:07:58.536154
85058316902,Epicor,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2060,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,058316902,EPICOR SOFTWARE (AUST) PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJQ-b5cvKuEmsR6HG8Nlp_YB4,Epicor,"",https://www.epicor.com/en-au/,"Suite 2, Level 14/201 Miller St, North Sydney NSW 2060, Australia",point_of_interest,"point_of_interest,establishment",4.0,1,2026-03-10 02:09:16.492208
36007305231,Invenio Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3128,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,007305231,INVENIO PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJKzvY-LdA1moR9io3iXJV95w,Invenio Pty. Ltd. (ANZ Head Office),+61 3 9896 8888,http://www.invenio.com.au/,"4/37-41 Prospect St, Box Hill VIC 3128, Australia",employment_agency,"employment_agency,consultant,manufacturer,point_of_interest,service,establishment",4.2,11,2026-03-10 02:10:17.052879
53052214132,Raymax Applications,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2106,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,052214132,RAYMAX APPLICATIONS PTY LIMITED,"","","",https://amtil.com.au/directory/,places/ChIJb3fvGE9TDWsR8summvJHwH0,Raymax Applications,+61 2 9979 7646,http://www.raymax.com.au/,"37/5 Ponderosa Parade, Warriewood NSW 2102, Australia",supplier,"supplier,point_of_interest,manufacturer,establishment",0.0,0,2026-03-10 02:11:56.259515
51057134522,Shisham Stanley Group,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,057134522,SUPAPRODUCTS PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJd_XVvXUU1moR83ecm005lcQ,Shisham Stanley Group,+61 3 9791 4622,http://shisham.com.au/,"1 Bennet St, Dandenong VIC 3175, Australia",manufacturer,"manufacturer,building_materials_store,store,service,point_of_interest,establishment",4.3,6,2026-03-10 02:12:15.986103
30080508603,Successful Endeavours Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,080508603,SUCCESSFUL ENDEAVOURS PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJMUv3TI8Z1moR0W5Aa-lp1oU,Successful Endeavours Pty Ltd,+61 3 9796 0365,http://www.successful.com.au/,"Unit 103/80 Monash Dr, Dandenong South VIC 3175, Australia",manufacturer,"manufacturer,service,point_of_interest,establishment",0.0,0,2026-03-10 02:12:26.791144
36006772774,Volgren Australia Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,006772774,VOLGREN AUSTRALIA PTY. LIMITED,"","","",https://semma.com.au/directory/,places/ChIJ24pyrsET1moRrIERkav2K5w,Volgren Australia PTY Ltd.,+61 3 9791 4255,http://volgren.com.au/,"221-243 Hammond Rd, Dandenong South VIC 3175, Australia",manufacturer,"manufacturer,point_of_interest,establishment",3.9,9,2026-03-10 02:14:10.016306
42077435155,Total Precision Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3153,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,077435155,TOTAL PRECISION PTY. LTD.,"","","",https://semma.com.au/directory/page/3/,places/ChIJ2VFldCQ51moR0Qdkgxg-0Lg,Total Precision Pty. Ltd.,+61 3 9874 7811,https://total-precision.com.au/,"10 Kelvin Rd, Bayswater North VIC 3153, Australia",service,"service,point_of_interest,manufacturer,establishment",5.0,9,2026-03-10 02:16:32.986277
76091205211,Integrated Construction Modelling,"",Australian Private Company,Active,ABR-Search,SA,5022,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,091205211,SIMGRA PTY LTD,"","","","",places/ChIJqQQCgVrPsGoR0DHCBO6TGE0,Integrated Construction Modelling,+61 8 8353 5321,https://integratedcm.com.au/,"Unit 19/22 Ware St, Thebarton SA 5031, Australia",service,"point_of_interest,service,establishment",0.0,0,2026-03-10 02:23:45.610429
37005403350,PNOinsurance,Service Provider,Australian Private Company,Active,NorthLink-FoodSvc,VIC,3145,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,005403350,PNOINSURANCE PTY LTD,"","",https://pno.com.au/,https://northlink.org.au/melbournes-north-food-group/service-provider-directory/,places/ChIJZTp2A0No1moR0GbohgAt1pU,PNOinsurance,+61 3 9536 7333,http://www.pno.com.au/,"1911 Malvern Rd, Malvern East VIC 3145, Australia",insurance_agency,"insurance_agency,service,point_of_interest,establishment",3.8,17,2026-03-12 21:17:39.837597
60006224415,Dimac Tooling Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2000-04-02 00:00:00,25,true,2000-07-01 00:00:00,true,006224415,DIMAC TOOLING PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJHxU2O0QV1moROVnkGT9642M,Dimac Tooling Pty Ltd,+61 3 9771 6121,http://dimac.com.au/,"69-71 Williams Rd, Dandenong South VIC 3175, Australia",manufacturer,"manufacturer,point_of_interest,establishment",5.0,3,2026-03-10 02:08:58.163538
21006633754,Fischer Plastic Products,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3170,2000-04-03 00:00:00,25,true,2000-07-01 00:00:00,true,006633754,FISCHER PLASTIC PRODUCTS PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJPzI1kiUV1moR4gV82PEkK70,Fischer Plastic Products Pty Ltd.,+61 3 9548 0977,https://www.fischerplastics.com.au/,"1/13 Kalimna Ave, Mulgrave VIC 3170, Australia",wholesaler,"wholesaler,supplier,manufacturer,point_of_interest,establishment",5.0,10,2026-03-10 02:09:27.498546
28061965339,GLOBAL ENVIRONMENTAL MODELLING & MONITORING SYSTEMS PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3097,2000-04-04 00:00:00,25,true,2000-07-01 00:00:00,true,061965339,GLOBAL ENVIRONMENTAL MODELLING & MONITORING SYSTEMS PTY LTD,"","","","",places/ChIJ4yy2rxld1moRv6QrbhU0yms,LRM Global,+61 3 9371 3400,https://lrmglobal.com.au/?utm_source=google&utm_medium=organic&utm_campaign=GBP,"65 Stubbs St, Kensington VIC 3031, Australia",consultant,"consultant,point_of_interest,service,establishment",4.8,20,2026-03-10 02:24:41.971863
42092340700,HUBTEX Australia,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2765,2000-04-05 00:00:00,25,true,2000-07-01 00:00:00,true,092340700,HUBTEX AUSTRALIA PTY LIMITED,"","","",https://amtil.com.au/directory/,places/ChIJJd5bRNmdEmsRIklDGUU5k30,Hubtex Australia,+61 1300 365 621,http://www.hubtex.com.au/,"32-36 Victoria St, Riverstone NSW 2765, Australia",supplier,"supplier,manufacturer,point_of_interest,establishment",5.0,2,2026-03-10 02:10:00.775266
59050242683,Lightwave Technology,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-04-05 00:00:00,25,true,2000-07-01 00:00:00,true,050242683,ORYVILLA PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJ9VqNVcY61moR4hIyZv3oPPc,Lightwave Technology,+61 3 9720 6222,http://www.lightwavetechnology.com.au/,"14 Stephenson Rd, Bayswater North VIC 3153, Australia",store,"point_of_interest,store,establishment",4.1,8,2026-03-10 02:10:44.105086
84004012391,Bambach Wires and Cables Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3847,2000-04-05 00:00:00,25,true,2000-07-01 00:00:00,true,004012391,BAMBACH WIRES & CABLES PTY LIMITED,"","","",https://semma.com.au/directory/page/2/,places/ChIJ2WZz6M9b1moRFuB8SapV7ZE,Bambach Wires & Cables,+61 3 4112 1000,"","Unit 9/24-26 Carrick Dr, Tullamarine VIC 3043, Australia",manufacturer,"manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:14:42.125305
79006409687,MJC Partners Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-04-05 00:00:00,25,true,2000-07-01 00:00:00,true,006409687,MJC PARTNERS PTY LTD,"","","",https://semma.com.au/directory/page/2/,places/ChIJGeWXNgkU1moRnh6b9BjSB88,MJC Partners Pty Ltd,+61 3 9794 8180,http://www.mjcpartners.com.au/,"49 Robinson St, Dandenong VIC 3175, Australia",accounting,"accounting,finance,consultant,service,point_of_interest,establishment",5.0,70,2026-03-10 02:15:30.434706
70063009521,GEM College of International Business (Australia) Pty Ltd,Education/Training,Australian Private Company,Active,RTO,SA,5082,2000-04-06 00:00:00,25,true,2000-07-01 00:00:00,true,063009521,GEM COLLEGE OF INTERNATIONAL BUSINESS (AUSTRALIA) PTY LTD,"","","",https://training.gov.au/organisation/details/0366,places/ChIJeXDoLUjJsGoR30qIoxaq-bk,GEM College of International Business,+61 8 8342 3316,https://gemcollege.edu.au/,"52 Prospect Rd, Prospect SA 5082, Australia",educational_institution,"educational_institution,point_of_interest,establishment",0.0,0,2026-03-10 02:05:10.841375
33078726271,Dayview Window Company (AUST) Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-04-06 00:00:00,25,true,2000-07-01 00:00:00,true,078726271,DAYVIEW WINDOW COMPANY (AUST.) PTY. LTD.,"","","",https://semma.com.au/directory/page/2/,places/ChIJWdma_9sT1moR5Bra2UEqvik,Dayview Sashless Windows Company,+61 3 9794 7324,http://www.dayviewwindows.com.au/,"8 Nicole Way, Dandenong South VIC 3175, Australia",point_of_interest,"point_of_interest,establishment",5.0,7,2026-03-10 02:15:00.441716
46001044391,ADCO Constructions,Manufacturing,Australian Private Company,Active,SEMMA,VIC,2060,2000-04-08 00:00:00,25,true,2000-07-01 00:00:00,true,001044391,ADCO CONSTRUCTIONS PTY LTD,"","","",https://semma.com.au/directory/,places/ChIJdRbt9KlC1moRlcD2tsI_pJY,ADCO Constructions Melbourne,+61 3 9832 1400,https://adcoconstruct.com.au/?utm_source=google&utm_medium=directory-organic&utm_campaign=melbourne,"Level 9/75 Dorcas St, South Melbourne VIC 3205, Australia",general_contractor,"general_contractor,service,point_of_interest,establishment",3.5,17,2026-03-10 02:13:37.51702
29077183192,BCA Logic,"",Australian Private Company,Active,ABR-Search,NSW,2000,2000-04-08 00:00:00,25,true,2018-03-06 00:00:00,true,077183192,JENSEN HUGHES PTY. LIMITED,"","","","",places/ChIJDYYuvj6uEmsRpDDmbLdO0YQ,BCA Energy Pty Ltd,+61 1300 787 302,http://www.bcaenergy.com.au/,"Suite 302, Level 3/151 Castlereagh St, Sydney NSW 2000, Australia",consultant,"consultant,service,point_of_interest,establishment",5.0,1,2026-03-10 02:29:20.533169
15084974541,Kemppi Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2164,2000-04-09 00:00:00,25,true,2000-07-01 00:00:00,true,084974541,KEMPPI AUSTRALIA PTY LIMITED,"","","",https://amtil.com.au/directory/,places/ChIJ-zTiReeXEmsRIXqlhBmyzag,Kemppi Australia,+61 2 8785 2000,https://www.kemppi.com/,"Unit 2/463 Victoria St, Wetherill Park NSW 2164, Australia",supplier,"supplier,manufacturer,point_of_interest,store,establishment",4.1,9,2026-03-10 02:10:29.129898
68005586694,Fisher’s Pallets,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3840,2000-04-09 00:00:00,25,true,2000-07-01 00:00:00,true,005586694,FISHERS (LATROBE VALLEY) PROPRIETARY LIMITED,"","","",https://semma.com.au/directory/,places/ChIJExetbGYRKWsRxzrrnLVFmRU,Fisher's Pallets,+61 3 5134 5155,https://fisherspallets.com.au/,"28-30 Swan Rd, Morwell VIC 3840, Australia",transportation_service,"transportation_service,supplier,point_of_interest,manufacturer,establishment",5.0,2,2026-03-10 02:13:54.33918
60000161106,Colchester Machine Tool Solutions Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2147,2000-04-10 00:00:00,25,true,2000-07-01 00:00:00,true,000161106,COLCHESTER MACHINE TOOL SOLUTIONS PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJVVVlT3aiEmsRLsXgaotDAd4,Colchester Machine Tool Solutions Australia,+61 2 9674 4738,http://colchestermachines.au/,"27 Foundry Rd, Seven Hills NSW 2147, Australia",manufacturer,"manufacturer,point_of_interest,establishment",0.0,0,2026-03-10 02:08:43.152415
64074228005,Leussink Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2526,2000-04-10 00:00:00,25,true,2000-07-01 00:00:00,true,074228005,C & M LEUSSINK ENGINEERING PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJsz_qC78QE2sRqC05WEhYGyk,Leussink Engineering,+61 2 4260 7777,https://www.leussink.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,"16-18 Doyle Ave, Unanderra NSW 2526, Australia",consultant,"consultant,supplier,manufacturer,point_of_interest,service,store,establishment",5.0,3,2026-03-10 02:10:43.373315
16021300521,William Buck Pty Ltd,Manufacturing,Other Partnership,Active,AMTIL,VIC,2000,2000-04-10 00:00:00,25,true,2000-07-01 00:00:00,true,"",G ABRAS & Others,"","","",https://amtil.com.au/directory/,places/ChIJORClj0td1moRIF8Az_kwIr8,William Buck,+61 3 9824 8555,https://williambuck.com/locations/melbourne/?utm_source=google-my-business&utm_medium=display&utm_campaign=melbourne,"20/181 William St, Melbourne VIC 3000, Australia",accounting,"accounting,consultant,finance,point_of_interest,service,establishment",2.7,7,2026-03-10 02:13:02.637906
48005793911,Inductotherm Group Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3198,2000-04-11 00:00:00,25,true,2000-07-01 00:00:00,true,005793911,INDUCTOTHERM GROUP AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJkT7YuKt01moRAq4Al9VaGuw,Inductotherm Group Australia Pty Ltd,+61 3 9786 6000,http://www.inductotherm.com.au/,"62 Bardia Ave, Seaford VIC 3198, Australia",manufacturer,"manufacturer,point_of_interest,establishment",5.0,2,2026-03-10 02:10:07.444937
68002615901,SOFTWARE ENTERPRISE PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2221,2000-04-11 00:00:00,25,true,2000-07-01 00:00:00,true,002615901,SOFTWARE ENTERPRISE PTY LTD,"","","","",places/ChIJX7O4uhujEmsR7AnBw6lStEk,Sri Enterprise Software,+61 480 496 636,https://www.sri.com.au/,"25/17 Elizabeth St, Parramatta NSW 2150, Australia",point_of_interest,"point_of_interest,establishment",5.0,1,2026-03-10 02:16:58.368015
47006467821,Die-Tech Tooling Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3173,2000-04-12 00:00:00,25,true,2000-07-01 00:00:00,true,006467821,DIE-TECH TOOLING PTY. LTD.,"","","",https://semma.com.au/directory/page/2/,places/ChIJA3PRve081moRTPvuWgWBER8,Die-Tech Tooling,+61 3 9768 7122,http://www.dietechtooling.com.au/,"51 Indian Dr, Keysborough VIC 3173, Australia",building_materials_store,"building_materials_store,point_of_interest,manufacturer,store,establishment",4.4,5,2026-03-10 02:15:04.208084
93006173155,SOFTWARE EXPRESS PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3149,2000-04-12 00:00:00,25,true,2000-07-01 00:00:00,true,006173155,SOFTWARE EXPRESS PTY. LTD.,"","","","",places/ChIJ0evkXB1o1moRo4OC1ynD58k,Express Software,+61 411 147 280,http://expresssoftware.com.au/,"3/3 Bowen Cres, Melbourne VIC 3004, Australia",point_of_interest,"point_of_interest,establishment",0.0,0,2026-03-10 02:17:00.292761
93050049299,Think: Colleges Pty Ltd,Education/Training,Australian Private Company,Active,RTO,NSW,2010,2000-04-13 00:00:00,25,true,2000-07-01 00:00:00,true,050049299,THINK: COLLEGES PTY LTD,"","","",https://training.gov.au/organisation/details/0269,places/ChIJlWgSXzCuEmsRnox66i6yMQ8,"Torrens University Australia, Sydney, Surry Hills campus",+61 1300 575 803,https://www.torrens.edu.au/campuses/sydney/surry-hills-sydney,"Shop 1/37 Foveaux St, Surry Hills NSW 2010, Australia",university,"university,educational_institution,point_of_interest,establishment",4.0,333,2026-03-10 02:05:06.623153
51088206197,Hounslow Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-04-13 00:00:00,25,true,2000-07-01 00:00:00,true,088206197,NERANA INDUSTRIES PTY. LTD.,"","","",https://amtil.com.au/directory/,places/ChIJYwtJOxM71moR2FU9HN0uF3w,Hounslow Engineering,+61 3 9762 7643,http://hounslow.com.au/,"9 London Dr, Bayswater VIC 3153, Australia",consultant,"consultant,service,point_of_interest,establishment",5.0,2,2026-03-10 02:10:00.047602
89074351232,Ductmakers Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3201,2000-04-13 00:00:00,25,true,2000-07-01 00:00:00,true,074351232,DUCTMAKERS PTY. LTD.,"","","",https://semma.com.au/directory/page/2/,places/ChIJp5NZo8MM1moRp8Npazg_vnU,Ductmakers Pty Ltd.,+61 3 9770 3900,http://www.ductmakers.com/,"17 Lakewood Blvd, Carrum Downs VIC 3201, Australia",manufacturer,"manufacturer,point_of_interest,establishment",5.0,1,2026-03-10 02:15:01.993348
27006369348,ODT Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-04-13 00:00:00,25,true,2000-07-01 00:00:00,true,006369348,O. D. T. ENGINEERING PTY. LTD.,"","","",https://semma.com.au/directory/page/2/,places/ChIJ-xWjIUcS1moRUpmf0SmjLL8,O.D.T. Engineering,+61 3 9706 4135,http://www.odt.com.au/,"521 Hammond Rd, Dandenong South VIC 3164, Australia",supplier,"supplier,service,point_of_interest,manufacturer,establishment",0.0,0,2026-03-10 02:15:23.02465
92074543221,LOGIC SCULPTOR,"",Australian Private Company,Active,ABR-Search,SA,5114,2000-04-13 00:00:00,25,true,2025-01-01 00:00:00,true,074543221,LOGIC SCULPTOR (S.A.) PTY. LTD.,"","","","",places/ChIJ-Re_uD_HsGoRJA0WNPkX9t0,ART LOGIC Pty Ltd,+61 432 924 305,"","27 Warwick St, Largs North SA 5016, Australia",art_gallery,"art_gallery,point_of_interest,establishment",5.0,20,2026-03-10 02:28:19.809787
45070275562,Advanced Cutting Technology Pty Ltd,Manufacturing,Australian Private Company,Active,"AMTIL,SEMMA",VIC,3201,2000-04-14 00:00:00,25,true,2018-07-01 00:00:00,true,070275562,ADVANCED CUTTING TECHNOLOGY PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJ5aX8jTgS1moRT2QcVfvxHp4,Advanced Cutting Technology Pty Ltd,+61 3 9768 3553,https://actlaser.com.au/,"13 Yazaki Way, Carrum Downs VIC 3201, Australia",manufacturer,"manufacturer,point_of_interest,establishment",4.6,19,2026-03-10 02:14:55.325368
51000151351,Bar’s Leaks,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2229,2000-04-14 00:00:00,25,true,2000-07-01 00:00:00,true,000151351,BAR'S LEAKS (AUSTRALIA) PTY LTD,"","","",https://amtil.com.au/directory/,places/ChIJIVQFB4vHEmsRhbIBEBJnPOw,Bar's Leaks Australia LP,+61 2 9524 5236,http://www.barsleaks.com.au/,"41A Bay Rd, Taren Point NSW 2229, Australia",manufacturer,"manufacturer,point_of_interest,establishment",5.0,1,2026-03-10 02:08:03.072628
